business_id,review_count,stars,state
5FAY_DhlgvNyUABqAgZZIQ,25,4.0,OH
jhdYBmQ_n04dvn8zwKt6cw,16,3.5,ON
e1q9kpu9wzyFHLkKegf49w,24,3.5,ON
0O3H5plJx-Cq2A80qFVW5w,17,4.0,ON
5Eq-hllRQnae4OY6sAzNOQ,9,2.5,ON
KAdq2DjrJ1Q4bZ_uQVBWqg,13,4.0,QC
neRQBX8rlURRWCt66r_oGg,8,3.5,QC
sqDrI3mBAuvaZcUK6vm0Fw,12,3.5,OH
di9rdjT71cYTlwKMYeVk0g,47,3.5,NC
6Leb5-5Wl7OfPM12LaFQeA,120,4.5,AZ
xkiYAerQQXL25legNhVsSw,145,4.0,NC
mspZuHQ8rVXpyVMqQIKw_A,238,3.5,ON
L9eEUv3obnNsAzLJ2VpK8Q,3,3.5,ON
Gz76BIuluMYH2Z7ZyZljMA,31,3.0,PA
vMk2HTGxZ-fGL9FIru9rDA,9,4.5,ON
b_gz9-Vpk1uMdKdaWqfStg,3,1.5,AB
FvC3W9E6rXUYx-cTxbnUiA,32,3.0,NV
d042JFqy7ouRbAkGkddSPg,17,2.5,ON
j1CRQHz60LoLBgfoS0loqg,28,4.5,PA
nIJr76IGIGS3nkmieY3Vow,183,3.5,OH
gOci_CgJ3Lju8NrpKSnwZQ,9,3.5,ON
g9EtSHsKVAwjRpwrg21XXw,5,3.5,WI
9sDX728l2ghm1EUWKXm_gg,5,2.0,ON
1zl7-8t8jQ4NX29qRp8soA,4,4.0,PA
3Vi_I-TPwrrkfP99jxLVXg,17,2.5,ON
g6AFW-zY0wDvBl9U82g4zg,267,5.0,ON
tLnIHvvhtDPmCLoUrDaMaQ,36,3.0,NC
ZGl4go6QV0_Vlo89VC4Tbw,41,2.5,AZ
3hp9aQXwomWH-TYbO_IWVg,10,4.0,AZ
Mk5ApDfSmV7Gl1_fOWB1lg,3,4.5,WI
7qFtiPg0gdbk911_mj6LoA,86,4.0,NV
9Bw1dBY3QYWOBREyEs5qWg,3,3.5,QC
nllz_CryvbKJg1MX8sh_Kg,5,3.0,OH
ac-ZqojwKNlhPiCdv1sT6g,72,4.5,OH
XQjigVIJSnsXXUP1igIeEw,5,4.5,PA
Jpyh7MfaNysY3geXjhzqJQ,241,4.0,AZ
ONxyui24QQxoALsq6NGUog,6,1.5,ON
XRWr5Vn_Gb60yrD5FETT5A,21,3.5,QC
Apn5Q_b6Nz61Tq4XzPdf9A,27,4.5,AB
JY8ZWHSaky409ORBUUyCXA,3,4.0,PA
Y6ujotEhfTZd2JPZmsQ-Ow,14,4.0,PA
AQWIPWKKmDQ9eqOFWExiAg,7,3.5,AZ
lzd1-i1wYcR7NQXKk_cvmQ,3,3.5,AB
1c5zSIpq_FxswBIJ-S9yUg,15,2.5,OH
LyunOKCJ30PVfAis--hs4A,29,2.5,AZ
wlY7T5ue3lL8Hcf1r_Ts2A,17,3.0,NV
PHmyaQq6rk7VtoNfrcINag,5,3.5,NV
_v3WsjEworH53RcWzWKEEw,18,3.5,ON
UPKbATxvpapWcirMeRzCUw,3,3.5,QC
KHmybW7WCjCem2EaChL7xQ,8,3.0,QC
Ql_J2DSIE8QYp5rXf3721A,45,4.0,NV
jl3X1Mq5capOLWGQ6NFJVQ,8,3.5,NV
scCQqfGfHipwVV43opvMJw,3,3.0,WI
N1Gdq44mY5c7NEazhXeKZA,16,4.0,ON
HSW5XcaRdpL2Gm8qw-mCsA,6,3.5,ON
XvYxr_ZQkCnDFLbK8nGM9w,5,3.0,AB
xKdhrDDXqk2GRYy0Aqf5Ag,22,2.5,AZ
KkmPDIWzvwbBpyqOHT6pcQ,936,3.5,NV
yipA9Ex6YzxaYdBxu7FJ-w,3,3.5,ON
aLOxANYDp66y-kLAJ0Gdxg,22,3.5,ON
GleKsaGVEkr8iq-x3mXWog,17,3.0,AZ
4IXTkqYmAO4XH4nXnwc67w,112,4.0,AZ
25v4eRjdhs-LcC06TEjF8w,14,3.0,ON
821Xtr_wwXqDc_ljjy5p6w,28,3.0,ON
HRFJlSAP_EBU_MpPPmpUDQ,33,2.5,AZ
CZF9Nm8CFY2R9ZhfwYIARQ,246,3.5,NV
6nJcSJnIjHWQ1GYH5r-_Hg,40,2.5,AZ
SvrxuO2ihYbOW092eQ-dqA,7,4.5,NV
XZD3EQrA6YIYuftRfxsD8w,3,3.5,OH
AjmnVZbP86tHHPZobuyJ2Q,3,3.0,PA
0eTpZzdjkPdz8HBxlljdGw,23,3.5,IL
77N_IPeA6Cb70_5m6SwhHQ,19,3.5,OH
M3tCYlgvLLbQfU0ybHiing,61,3.5,AZ
91sdZ0d-5RMXNcBYB3uU0g,86,4.0,ON
NdUuGRxEH0waBQbL6R7mmg,313,2.5,NV
cdLjMoQPRtdWN4g6LW650w,125,4.0,OH
a2IFmm1FTeFLPDG5oP5V9w,108,3.5,QC
0rMFhLzeq3Z2OaJ62MQXlw,13,4.0,ON
3b4efqz06QrLQ_w2xLc4pA,41,3.5,AZ
DF173DJmYY6NqWa5SSiK4Q,25,4.0,PA
HML9ElO3X20nYOX_l8mwBg,3,4.5,ON
sHUFwooKWk5NcbmVdCub3g,9,3.5,ON
gOmzkwV69PmwuGK4Au4aDw,4,5.0,AZ
Rmw9HB35S9qobQKN6bXgmA,22,2.0,NV
Ysnm8ZT1pPJKmRoQ7Kij0g,4,2.5,AZ
LFOIMbdGcwEFsUVJKB6_Ng,170,3.5,AZ
NVC1MFGTobWxYcuo_z7BGQ,69,4.0,OH
R2GxA0LslohJIOEndoFXYw,13,4.0,AZ
AheA5X4tjY9Amih0yQ8wIw,24,4.0,AZ
xRy5RBsFvdwV_iVnc5JZmg,12,3.5,ON
FnlNoLbbYtljVmte6_nZFw,137,3.5,OH
Xl9-djKxJjoHvfTdqfcE7w,3,4.5,QC
CATuzxCibt1Q-Le3MhON1Q,3,2.0,OH
G4u3Qiy-G4ydEUllJfJ_Kw,4,4.5,QC
DPTmovzocZNwgmOfzJTu_A,41,3.5,AZ
72h6Xp6X2SN7Gojewk0QUg,10,1.5,NC
h9dX7xOrPVKux_L-nlVEMA,5,4.0,QC
jrKevZeYifGCMxRXS-E1Yw,14,1.5,ON
VfaxW4igH57KHsIHR-W7Nw,18,2.5,AZ
VPSgUyHuxUXhYTcPgGjiDA,55,3.5,OH
u9R0_pvEkl7QGPJYH3j1sg,387,4.0,AZ
7-OCdlOQQCHAqYDI_elK6Q,31,3.5,WI
oo-kGk1BEWpuDvSE4gfmgQ,518,4.0,AZ
7QA9AjMvylQLMButvmoqnA,5,2.5,PA
YoYL__V3bUF4KluaJ8QO4A,43,3.5,OH
CKrYj7544LVztGyQ2Yz0Gg,11,2.5,AB
uVvP2QMxLrz_mrRPm2WFjA,9,4.5,ON
p96hVwHtUbRm8KexB634Hw,3,4.0,QC
3Q9hCZfoUodrHnnyQkTAkQ,13,3.0,QC
BJwBqOe8poLbpaC3gyj6yQ,118,2.5,NC
2uJoVAx6SZBPTu925vy_bQ,4,4.0,AZ
-OJpWcHRLoC_cHI6zNp73g,3,4.0,QC
0-kqF27U3eBsSDtlm986Ww,5,4.0,PA
XNj4S8rOvjWOh2b8PnGBjg,6,3.0,AZ
NoMrtWVA83sWFkYT-vhKhA,7,3.5,ON
Y1Nw27hk9C-xofNxO3TIRw,5,4.0,OH
yxA93kcBmb_51wOx_iZssA,6,1.5,IL
swzPeunsKkTX1iGybOIRFw,18,3.5,ON
WT4InBR3lEmlGiqQ2kdcyg,49,4.0,QC
VR7vnIP0rg1teDUVp6L0qA,15,3.5,QC
_Nitc4wBfIs4lZ45Oc5JOA,15,4.0,OH
SQUfO3XMRsN1_j5M6864fA,47,4.5,AZ
MtBEpp_txJp5OYoHGAKiAA,4,4.0,AZ
MTkDsAaz-bQKrEB_czblUA,17,2.0,NV
a0imQZn-utjU8kyIfEdwLg,67,4.0,NC
3WtgS8OTYyGMra1-IilZkQ,6,3.0,ON
QQ7dtZvXYrZY3wb7d-jMeg,63,4.0,AB
iiUu1e8FNkfoSBA9JomqdQ,5,4.0,PA
-Glmj_sxqCu0F3G62kFt1Q,17,4.0,OH
u_qlVDjGI8vVh4SXEVW1PQ,24,2.5,ON
yJR6hSqkeArLl50mLS7kDg,9,3.0,AZ
HimHm4MluzWcS-qLRccqXA,5,3.0,AB
6jFpRzEinLn52YafGytaGg,6,2.0,AB
YIW9EccX6isxy5NE6D5wSQ,8,4.0,ON
rBU_G1wrSoiylPYj19HDNA,6,3.0,OH
_YOKmmy_yQPt1Y0JF3u_JA,66,3.5,AZ
-httBl6DSZiUtDX4SQWtag,158,4.0,PA
uviRod6UijxnbOBaztFhcw,30,3.5,AZ
BvCHyg0GtxA6XKmRC0cQsg,17,4.0,ON
17eWYgtUf15qDUrk2FveRw,5,4.5,ON
Pe-vwHAn4Gnxp8g6e4HFLQ,13,3.0,ON
m5j14qH-kVR9AUkd9rPn_A,8,4.5,OH
8yAVuMwtijEosdjiCrtyXQ,489,4.5,AZ
TFtObYQyEnZ0kpPWOn7YDw,3,4.5,ON
Hjfp1i2kVSyZCH5d-MC42g,62,4.0,AZ
O7oel6U2R9egvZcW9qNrww,23,1.5,NC
VraSwdw04w1LASF1xRBkdw,76,4.0,NC
-v0d7t-7AjNzn9GzdZZGDw,12,4.5,AB
2QBD8wYCrwgOGRfHKvS23w,121,4.0,NC
udl3Dd4UrUEEAxhuDwnmdw,24,4.0,PA
JlMYSLiLnpWiihmzZkQS-w,116,2.5,AZ
lKqAJvVKqyO88TmxX1KL5A,13,2.5,AB
__sXvAzVGUsK6AyzT19v6g,11,2.0,PA
K8md000ZZrGywrvmKkQdQg,13,4.0,AB
--GM_ORV2cYS-h38DSaCLw,10,3.5,PA
gMPtAFyWjE_uama1OyDblw,10,4.0,PA
8wSccCMGNpx2j6yGVraE8g,9,4.5,OH
eFU7lA-WXAMAEGo0yDrMLQ,6,3.5,ON
9-KJZHOncSPnCcnvxF5QCw,210,4.5,AZ
4ermiVt4t8lbqUkRCFm4ig,26,4.5,QC
lUUUqAg02Wzf6Fizc_fS7A,9,3.5,OH
PcfFrGL6NgS0gqneNE8R0A,79,3.5,NC
laERkVWfXVeQcjMSNe65SA,21,2.5,WI
IN8BHY7zkhjUxUh4qnbrHg,19,3.0,ON
1KRnx1P4gYlkpmezGTERaA,111,3.5,OH
BoTQepQTjGbTXA4g4Hj-WA,78,4.0,IL
rZRxuGOxTaf11VcsMviQwQ,27,2.5,WI
nbboPcIPAvVmRXVeBeBDkw,15,2.5,AZ
BK0aj0VSZHu2-HQMrI8sEw,3,1.5,ON
nE2kdBZjOO07j8uw8ESmbg,13,1.5,AZ
S4oe6TlWNqfMSBEL30Ej3Q,63,4.0,PA
yJkYsl0hOlG2-ITBe16ZIA,82,4.0,AZ
2NiBvT5zL272IRcxru_x9A,268,4.0,AZ
yc_5xqXkGTRKlFzN7o2CQQ,52,4.0,QC
9WXbKoq-92WPBSt0iccgow,3,4.0,ON
1FAvxOUOGGyZoYNlAXACag,332,2.5,NV
ZrtROjmux0QieMkwqlnnTA,108,4.0,QC
HSumjjzNb_gltxMe4-zd5w,81,3.5,NV
bm5PjdlaanvkE2kBGfzCHg,59,3.0,OH
lFUCz-x73Jb9eKvLHuanwg,10,4.5,AB
tvUhTJcZ0R0TrP8AwuwSkQ,33,2.0,AZ
CrIQLWcvOYWDFAl-UWgkxw,6,3.0,ON
YhZNYAnifMOmIddWh2YwcQ,3,3.0,ON
6L5xQca-_DnJCXEGa3dJjQ,22,4.5,ON
05_XQDjulv-TCbqYRIkp3Q,9,2.5,AZ
Y-hmtitiRfg7vmc3N-lTww,309,4.5,AZ
PHhZy5zYULNF-oz-2Jz9KA,247,3.0,NC
gyDTYm_NDWXEHBPGnL-oRQ,75,3.0,WI
5Oh4E8lTlAHzs4hrjsLFOA,9,4.0,PA
275TOo2ks4R7pcvwzmvQ6w,3,4.0,AZ
vPY81xMMWo3_cja04oqmmg,11,1.5,AZ
RHcfJ-l69RbBE4viU0-jwQ,79,3.5,ON
UTj2l1Cdc6PFdPzVtJDndg,21,2.0,ON
7m0SawviknWDpUlmtZLrQg,4,2.0,ON
BUfxepveQVVrtRmHai1OTw,3,3.5,ON
RIhTPwBd16XCqV4nMHDWKg,4,1.0,NC
5pPZ333KNTONrDR6QH2q6g,11,3.0,NC
A3QS8dDcuWaNaTfTFCBNOw,5,3.5,OH
PzLdqoFnSGqj1sOH2T3Cqg,3,1.0,NC
oKZPgeCOxnVSxudYcn1OtQ,287,3.5,ON
I9vXZQEpWvaGV69eVRwT3g,17,2.5,OH
skNNzJ0O2IJ8hoeCTuJnvQ,5,5.0,QC
HjdEgAATE1UgqfxG_0clDQ,18,4.0,WI
870wJgRZMQLt9jNN8-RgQg,12,2.5,AZ
nOpytM8qazjVf2Gu0bqWmg,9,3.0,AZ
9MaxcVP6mYq0DxQqAMBM_A,4,3.0,ON
uTBm1BXwhdUcLJy2-IIQTA,71,3.5,NC
_gN4swME5esJZ2dOVH2u9w,9,2.0,ON
PtyCmMC1PM6OBYK31_qcrA,3,4.5,AZ
pqsNkM5pgbio1x-2HQoefw,158,3.0,PA
kz7O0_o6WrDQk1Kl8dKeHQ,348,4.0,AZ
YjJnGaqvCpxspBLxXrOA9w,61,4.0,PA
qneQU4_rT3m67CgPaw3g_A,3,2.0,ON
93ZUDaQQ_QLZ0G5ARjp2DA,40,4.5,AZ
h_x7ar9pFdHn-FmGD16Ccw,14,3.5,QC
52COpa_vgGc5A8OQR4_brQ,10,4.0,ON
zhoF9Cd7rFGcKoG4E9yQqA,48,3.0,OH
G7quYX-m8oly7we9A1JZ_Q,9,4.0,ON
A3QOTEpt6hRd4Ta5qFpwqg,18,2.0,AZ
ZeB9AUZ6pdZmpWQGSx8NKA,17,1.5,OH
MiUrif_vYOuITF4ALf7WHA,302,3.0,NV
Ynk1wrA4ILmAY576hs91pA,8,4.5,QC
5ayNBWXT7BtrW2285_nb9Q,25,4.5,OH
DmgWQ9UiAEfovtDpa_-OKw,39,3.5,PA
hrrPxT846kLGs7ehEtLmRg,36,4.5,ON
mPoRkgDfkap_cwigLmRwxg,12,3.5,PA
277ETKOLg1XreTWL8hGlHw,80,4.5,OH
84ezTxVxTCmI65_UeYRJcA,166,4.0,ON
rIT-2aXUkBFeDBHjAz24Vw,8,3.5,ON
MJW4XuO_seWA19-fbmBRTA,71,4.0,AZ
n4uDGwRGtJ3vW2Adbha_wg,33,3.5,QC
KHC1UUCbfr9G9rLRUgHnlA,3,2.5,QC
0FaN1j1taOB1WbzEjwIp8w,3,4.5,OH
39irKvcTTf6sj8WimdRXxQ,3,3.5,AZ
V-jICfSJcUC794xewtRI5A,21,3.5,AZ
TaR8jFGD5OvHaY_ve7m4Rw,18,3.5,OH
NGZoDem4-cULrT42kzTOXQ,3,2.5,ON
3v8vcGGeJRZXTGxpeyq0gA,20,3.5,PA
W36vefYka0IZAPWygxJtqg,122,4.5,AZ
41qbd6aGiz2GWp7TI8HSEg,225,4.0,AZ
0Ou0IHbOpltP7A8gY6QUMw,45,3.5,AB
KkRUprt06Jg8ANLIQLPijQ,14,4.0,ON
qRayy6GSsolpMwqX5VBaIg,29,3.0,AZ
GN_6zm5Wb0fMyINFmIajGA,5,4.0,AB
w2IE4nbufBqwrub7CW80xg,185,3.5,ON
WSOFs-EA7vhT4JoHDJz4ew,21,4.5,OH
J1fs9uQKGWcIvBkim6aUxw,9,3.5,NC
TLZc69bI7rRhnN0kRTCyXA,5,3.0,ON
LdI_mN9SqgSiX-OqQtZcig,64,3.5,NV
CV05rBOr5DdDGvxUZkRFmg,101,3.5,NC
M-npfYXNr025JWPnkgGkWg,30,3.5,AB
S7mYKh4k_Wd1oCgS2Le4CQ,41,4.0,AZ
DhOvRBU3IXi_vClfRWz4KA,9,3.0,OH
KAVRjihA1m-D1n9mfnJiXw,23,4.0,ON
M47uKgTT7ilc_rDrMxbBiA,4,4.0,AZ
bx3f5o1KG_SgGMQzgNPSwA,4,3.0,QC
YEKDXIiok3NjYy4QtD1lGA,9,2.0,QC
4m3aZoOh_q8gxLy5SXI0Bg,52,3.0,NC
yBHNlSLfAd7uXFqlyr01Vg,123,4.5,AZ
lYCeqldIiOggsbByH3RRhw,22,2.5,NV
YstdDnNa6h_ms3Ys7Pz4uQ,154,4.0,AZ
1Iz9OlIJi12jLWrQYoUsAA,7,3.0,NV
_uMRu3765QYo0Qg1z1LKqw,147,4.5,AZ
Noz9c7zcgJPKyi49DoXNRA,47,4.0,AZ
7QWL-mbnzWNhzbaAQF3AIQ,10,2.5,ON
dUxnPaU2S67QQYpWTSjqTA,165,4.0,OH
wXRhRfnXaV_icpT5P8r9pg,329,4.0,NV
udGrKu1eJ_Qdd6O1PeUrmg,15,3.0,NV
1U-O-mNmZjIOse5kaUYa_w,16,4.0,QC
Wx0ll2UHZl7NBAOFeL4m0A,5,3.0,AZ
H9OjeHsGra2utILaHwJfGw,6,3.5,PA
FduOLezzT4jWWArKcJ3K0w,3,1.0,ON
C2OHXyTqq5nKvU4yPCJ20w,5,4.0,QC
avetnjFJc5Z3o_n7czQZhQ,4,3.0,QC
XmxRXzCFkzQK23kkHgUgLA,146,4.5,AZ
UyN4L-8ocNG_7Mq6fRa5YQ,104,3.0,ON
5fmhGouEy_7WLloRyXRyUg,57,3.5,PA
kGVAle6VpDvZHlEeTB2WhA,11,4.0,NV
_M5ngf01IBY-v5LhluT-9w,5,3.0,AZ
_VHU9KZUHRLp2Hc2JOKlYg,180,4.0,PA
TIYnquDIPdYmVJK4GNeXSQ,51,3.0,OH
MmUwlfRrxVLON3NWOobC_w,71,4.0,NC
tVAsBWep7oiqu1Y1OkD5uw,32,4.0,OH
CCs5domumJRZ3-Blpt8jTw,51,4.5,AZ
khylDqXpc2hTpuEQ154ZNw,27,3.5,NV
bUnm0-YK5HicLzkvMWwqjQ,54,4.5,NV
7jAkIb39KKKvbAo5dc6ZgA,21,4.0,PA
vre_Ga2KJCypcP6XMn8Y7g,81,3.5,AZ
jLmjlSILEpZHr0axiQd3Yg,7,1.5,NV
h5vRXIwIzg2GSd-ypzwJUQ,11,3.5,AB
iQ_EIU-mJPbu9nB3Iq6kug,4,3.0,ON
L7txS44bvz862djgTOim9w,325,4.0,OH
SkxDv7IpQWu8xvIPK92PuA,4,4.0,OH
M-qtsg3fVoG6sWBrDz4-6w,54,3.0,PA
HPtTqirOkZArADg2FLr0eg,6,3.5,OH
wcfMZkhEADT32i5TTPqWEg,3,5.0,OH
xl5_NW2JBleYameeEIocFQ,9,2.5,NV
S0kp9gHopOeiSLQzTY6vhw,8,2.5,ON
PsV_MO3pnMSr_yQmGAFtIw,10,3.0,QC
10QWQPPvg7cWggpxpLilBw,25,2.5,QC
nmpqq8C8hgF9m8JrtYrI4w,4,3.0,QC
Tyg2orO7RC9VL4zoooHS7g,92,3.5,NV
3R28YY7Jw_EJs0-X8qDArw,30,4.0,PA
XdhJ7PjfMjBmZwvKikWlkA,46,3.5,NV
AlwKuzyrrxlZ04ktebwmcA,16,2.5,WI
q3dJQtwZQrrurNT-1bNKgQ,1349,4.0,NV
Ki8seQY5mtXc36xjoMfeDA,562,3.5,NV
AxPAmmXi92DcYEXe50_5uw,3,4.5,QC
wc0tCEgg6LlLPlBErWExdQ,61,4.0,NC
V7skTuBhSs4v56V54s8ilg,9,4.0,NC
qFAw6wHMMcr4ctF-ZdGhEA,834,4.0,NV
DhbtTQMTkkmCSt0nBTGCMw,10,3.0,AZ
Tuj_q3-gFRsRzR1xxQqNeA,4,3.0,PA
cRQCPnhzfgFaiJUCWWAI5A,4,3.0,ON
kDu6EvknXAygJf1KSfwhUA,18,3.0,WI
Tn8m9mW22K5l1Kuf1mv9jg,8,2.0,ON
vL3XjTg0ls_7vBTYpvaLVw,4,5.0,PA
HnhlGIi4qUOt3apovg-zdQ,20,2.5,WI
Kdavu-0oKCToNY_zpw5gDQ,7,3.5,AB
lqwx4u_BFK8bgd91O-L1hg,6,3.0,PA
vQq_sX0kSAUdT3yLW06q5A,397,4.0,AZ
rMnPPoebluVPKhmvFhDauA,19,4.0,ON
zb6RpofFD-rmpXqHVdXZbQ,24,2.5,NC
gZByUgIJsYIcZCGs--4Zhw,44,4.0,NC
zsdcQyNJRP553oHEItm1iQ,6,3.5,PA
YAYFcYcJ2dXeuKoCFs_W0A,19,1.5,SC
bw0Ofn97wBuvf3BsYZyjyg,3,1.5,ON
6ObhHav156dwof2qHvUj3g,3,2.5,PA
wA2xaBsT8d2opW_jYe1XLA,19,4.0,PA
LCL2-eg9k4lTZhZLDiuDQA,5,2.0,OH
tEz-_4c1dxqClu9GdX24MQ,19,4.0,AZ
ro4h-3oXNxk4KLa6__jV5Q,4,5.0,NV
r6apfvgfl9lCFEjpnXnnxg,138,3.5,AZ
M1U7h2PUg_smJI8fgeixOw,48,4.5,ON
JWQNehBs0L__Rw3yo2rRDQ,4,3.0,ON
Ziqn5N6UoRPAYP3XLK4fPA,7,2.5,QC
LTXEYyUfTWG_eVNjXRh5WQ,10,4.0,NC
Jsx8zsrYaZ9DJyEeoBoziA,10,3.0,QC
Ah_W72utgLC8U4rIr6VtsA,24,3.5,OH
FelIkH-Gw8OGXxNDqtibaw,12,3.0,OH
ZVNa1SVZMdMLAXa2u1X19Q,4,4.0,QC
-WCGJuDoq4yAm58DQpl14Q,17,3.5,PA
reqKfuTcCFxaoX1a3ZEUZw,4,3.5,OH
x2wfT_y8TgCfEHD7DSyL5A,5,2.0,PA
A_YO9kvdEqd8vXGKc696yg,40,2.5,ON
9R5HJYxWadtirp3Lv9Di9g,22,3.5,PA
ehRigNzlkRQlvhzKr7PLCQ,57,4.0,NV
_xcDTH9G4LDqADfpmok6SQ,6,1.5,WI
mAMWh1htdpk4jYJ6vOvM4g,23,4.0,ON
An5srxEwSWXdm0AvlYMLCQ,3,3.5,ON
_Z3XGVbiDn1VbgETp1pwLQ,173,4.0,AZ
iYowuARFZa6erbdjRT9HmQ,11,4.0,QC
x48olOEZDVbxB9HZ23ZJHg,4,2.0,ON
2O_b-IAAW7SoPt__RX1Kww,138,3.0,NV
aSQW_zFuT54yyLGQWtKo1g,22,2.0,AB
QARy4UUOQogMjDp9jP-YVg,160,3.5,AZ
roz-ed8kvBF6fwKBPeJ49Q,267,4.5,AZ
uxPTFOMq9srmo54phvy6Xw,8,3.5,ON
w2PaVG54dY5KQKtNJqvYvw,6,2.0,OH
KpgPSQmQDgx3tJ6RlKVCBA,82,3.0,AZ
rA3dARCXXM5Lls-t__3Frw,7,3.5,OH
ovhGOgdvpYsAlKOSayPAAw,9,3.5,AZ
Q47FjaMLjI3v6yo-PHIebQ,4,3.0,AZ
nkM9exy9vHB65VZH8k4FKw,25,3.0,PA
0VOh4VIq13oFburRU9gddw,120,4.0,AZ
CdRgZ-4KECfnaD8-UsYHrg,10,2.5,PA
nh1-ax9wPNCqskcJYIWogg,21,2.5,IL
gHDlF6Dc-4EmxdsBsinygg,4,3.5,AZ
LDxapKCuUbH-G24O4vjD7g,60,3.0,WI
0PlZmy62LZmy5mA2BE6znw,48,3.0,ON
MJoHqF2VIKhBuMzpRnwrZA,20,2.5,AZ
WxBclAFq06uQsh0RsIaw6g,35,3.5,NV
sdCTNVvCvB2O3Qy_xtB9rA,5,5.0,ON
C3PVq7UpeHd6nz1_e-AtkA,154,3.5,ON
wjwtW0zepI-8JISDSYP9Gw,3,1.5,PA
1AYcrBPjJdwcYUivLj8lDg,8,2.5,AZ
wunPCykUm8A9FXvsRt-IlQ,19,3.5,PA
0Jn-kQqTbCFIfT4ubnZBBw,3,3.5,ON
IqH-J1D0HIP9wyJs2q_uGQ,139,3.0,NC
dYlBcBLp3KY5Tc78d8k0ow,72,4.5,PA
UwZUPI7VAQAZZ0Gv0LV8nw,29,3.5,AZ
dCgWmN4DuGBSDG4liWH3OQ,26,3.0,OH
ddxASRFYINPwPe5F9MqYzQ,108,3.5,NC
su_2rv746E4Fm1MiHGAsJQ,89,4.5,AZ
H_ngMvvTOse6N5scXHDZdQ,5,2.5,ON
iD-D6tIN7o17HIb8bbxuXQ,171,4.0,AZ
LkXLvwiYIgnOtr5EORwu-A,6,4.0,ON
ITMnykqovP-idYDQeR-Yjw,9,3.0,QC
9KhJlTwvDMWj7c2MGrOGUw,3,2.5,OH
4aFGbJ38vOt_DZ9woQ9sJQ,5,2.5,NC
e3dbqeMI4k1Jl2VBCq9rNw,11,3.5,NC
bFJ7deZsWKgFF1oyPIDP6A,11,3.5,PA
UbjXRe-Ku_MWpX27vtIEFw,41,2.5,NV
LSanOnVnsJPF-61oKsGXmA,26,2.0,AZ
W_qjGgy4LsEQnKKjIscDNg,38,3.5,NV
ivRqPlaZQjVGGNgzd5nlDg,5,4.5,ON
fPRMjWUHLnNeL4xjrMV9CQ,22,2.0,AZ
xADzoC8MpHx9PVid4AvaNQ,19,4.0,AZ
ZUkUaGAbswsvFri2EfHFMQ,18,3.5,ON
4HGVxC-zIeQnR1CsD9GePQ,41,3.5,AZ
aBmuthrQ7yP8cnbgkxU5Ug,73,3.0,AZ
3MmNFU-6po5M4hKRnQZusw,5,1.5,ON
RC24XhaFXlntFlYrYmn_Zg,38,3.0,NV
-PUPEpMsjBjk_rX5lFaWng,256,4.5,AZ
_6PaV-VWPo5ZB_wigq_17g,15,3.0,AZ
1HcIMEcjih2GOzBd_n1ZxA,3,2.5,AB
ZjXwoLeep7P_PTMwiExZuQ,43,4.0,NC
OPdjBa5toeaVsDlegk0-fQ,3,1.0,PA
pNPHMJbOZXhP5V6bI2KaRQ,7,4.5,ON
XD0LjNuPPwJPsTAHecUh7A,224,3.0,ON
i7qF0eFoe35Cedn_seUm1w,28,3.5,AZ
w6N3e8D4xyFV0P_HgTO2Yg,6,2.5,ON
tVVDQitHYUMGECGArOqjxg,5,1.5,ON
SoDyb4NK4X2Zv0mRqGvGKg,4,3.5,QC
qTlgr9L8Qse5l7Hn4csQgQ,26,3.0,AZ
G2hTYYzvlg75BisWSHarLQ,102,4.0,NC
aadG1TzULt-ezzUJZUSSJQ,84,3.5,ON
Xny_dcT1dsUlqhkc7zN3qQ,4,4.0,AZ
67hgX03yotM6MUiKI99rhQ,6,3.0,ON
B6nhGEqt6rzXw6TwltTspA,83,3.5,OH
hO-jnwzDsCREL__UZWJBQA,4,3.0,OH
p8URfi68QVheLkNlaIG-lA,112,3.0,AZ
OKGfGPx3AJOw6ohrIXM-yg,29,3.5,WI
zGrIWSsLHeanmhbwkBFKlQ,14,3.5,QC
uWTebPGmOfgHCVHPM16lRg,3,5.0,QC
xqxRWwtyvXCWZvVUM0tepg,14,4.0,OH
wygqdsRpyEWUtZL-biMsgw,43,3.0,OH
GObl25UPi1_0NxeFjwpiNQ,16,3.5,NC
fsMgUPvNasNOMoz5yx680Q,3,2.5,QC
z0u9j-KiHhVudHi0hs19GQ,17,3.5,AZ
ydSiR7YyALkmmACVNtXzhg,12,4.5,ON
Yc5_nA9NqqxOp8WCugF-Ng,168,4.0,NC
mULK9fWh8kU4_vQYkd9ntA,87,4.0,NC
QqQ4dQ58TXrLXV5ow6hcFA,27,4.5,SC
9CYZaEbU3KjdLFMkKbUXVw,93,3.5,ON
H49HnyOQZHJSCV6FtIcM8w,14,2.0,AZ
Q4RSmF0s-AkaegrLFCLEbg,134,4.0,ON
rSKWpGKiaGkMZeX6ixb2Og,36,3.5,QC
i5vxtyiHKYnRcJ0p9N7mLw,310,4.5,AZ
slguVsd_fIXyTkYQXNmANw,22,4.0,ON
4zmB6a8s6F-u46JYVixmrg,11,3.5,ON
7fCK4G60IBr2JQGpnrR53Q,5,3.0,ON
63bcdNtqkPxuBOBAtqO1Kg,15,4.0,QC
AzQHjhUMimIrFVCGgy1QaQ,20,3.0,OH
